04,25,青枣,2.07,元/斤,跌
04,26,青枣,2.3,元/斤,涨
04,28,青枣,2.3,元/斤,平
04,24,青枣,2.8,元/斤,平
04,29,青枣,2.3,元/斤,平
04,01,青枣,2.88,元/斤,平
04,02,青枣,2.72,元/斤,跌
04,03,青枣,2.72,元/斤,平
06,28,青枣,2.8,元/斤,平
12,11,青枣,2.83,元/斤,涨
12,12,青枣,2.74,元/斤,跌
12,13,青枣,2.94,元/斤,涨
12,16,青枣,2.99,元/斤,涨
12,17,青枣,3.11,元/斤,涨
12,18,青枣,3.03,元/斤,跌
12,19,青枣,3.02,元/斤,跌
12,20,青枣,2.84,元/斤,跌
12,23,青枣,2.67,元/斤,跌
12,24,青枣,2.74,元/斤,涨
12,25,青枣,2.84,元/斤,涨
12,26,青枣,2.87,元/斤,涨
12,27,青枣,2.86,元/斤,跌
12,30,青枣,2.43,元/斤,跌
12,31,青枣,2.76,元/斤,涨
09,24,青枣,2.07,元/斤,跌
09,26,青枣,2.24,元/斤,跌
09,27,青枣,2.19,元/斤,跌
09,29,青枣,2.11,元/斤,跌
09,30,青枣,2.19,元/斤,涨
10,01,青枣,2.27,元/斤,涨
09,25,青枣,2.29,元/斤,涨
10,02,青枣,2.22,元/斤,跌
10,03,青枣,2.22,元/斤,平
10,05,青枣,2.22,元/斤,平
10,06,青枣,2.05,元/斤,跌
10,07,青枣,2.08,元/斤,涨
10,08,青枣,2.04,元/斤,跌
10,09,青枣,2.09,元/斤,涨
10,04,青枣,2.22,元/斤,平
10,11,青枣,2.26,元/斤,跌
10,10,青枣,2.33,元/斤,涨
10,18,青枣,2.29,元/斤,跌
10,15,青枣,2.38,元/斤,涨
10,17,青枣,2.31,元/斤,跌
10,12,青枣,2.17,元/斤,跌
10,16,青枣,2.34,元/斤,跌
10,22,青枣,2.64,元/斤,涨
10,14,青枣,2.3,元/斤,涨
10,23,青枣,2.64,元/斤,平
10,21,青枣,2.36,元/斤,涨
07,01,青枣,2.6,元/斤,跌
10,28,青枣,2.64,元/斤,跌
